Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
RP,Rob Zastryzny (43821747),Rob Zastryzny,43821747,P,4000,MIL@LAD 08/13/2026 10:10PM ET,MIL,0,IL,
RP,Ryan Watson (43821748),Ryan Watson,43821748,P,4000,TEX@LAA 08/13/2026 10:07PM ET,LAA,3.2,,
RP,Seth Halvorsen (43821749),Seth Halvorsen,43821749,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,1.8,,
RP,Ben Casparius (43821750),Ben Casparius,43821750,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,0.5,IL,
RP,Tayler Saucedo (43821751),Tayler Saucedo,43821751,P,4000,TEX@LAA 08/13/2026 10:07PM ET,LAA,2.1,,
RP,Edgardo Henriquez (43821752),Edgardo Henriquez,43821752,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,3.4,,
RP,Robert Garcia (43821753),Robert Garcia,43821753,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,1.9,IL,
RP,Joel Kuhnel (43821754),Joel Kuhnel,43821754,P,4000,MIL@LAD 08/13/2026 10:10PM ET,MIL,1.6,IL,
RP,Chris Martin (43821755),Chris Martin,43821755,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,0.5,,
RP,Shaun Anderson (43821756),Shaun Anderson,43821756,P,4000,TEX@LAA 08/13/2026 10:07PM ET,LAA,2.6,IL,
RP,Kyle Hurt (43821757),Kyle Hurt,43821757,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,3.2,,
RP,Robby Ahlstrom (43821758),Robby Ahlstrom,43821758,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,2,,
RP,Aaron Ashby (43821759),Aaron Ashby,43821759,P,4000,MIL@LAD 08/13/2026 10:10PM ET,MIL,5,,
RP,Jalen Beeks (43821760),Jalen Beeks,43821760,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,2.2,IL,
RP,Peyton Gray (43821761),Peyton Gray,43821761,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,3.9,,
RP,Ben Joyce (43821762),Ben Joyce,43821762,P,4000,TEX@LAA 08/13/2026 10:07PM ET,LAA,4,,
RP,Luis Curvelo (43821763),Luis Curvelo,43821763,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,-0.1,,
RP,Grant Anderson (43821764),Grant Anderson,43821764,P,4000,MIL@LAD 08/13/2026 10:10PM ET,MIL,3,,
RP,Emiliano Teodo (43821765),Emiliano Teodo,43821765,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,-1.3,,
RP,Jared Koenig (43821766),Jared Koenig,43821766,P,4000,MIL@LAD 08/13/2026 10:10PM ET,MIL,0.4,,
RP,Sam Bachman (43821767),Sam Bachman,43821767,P,4000,TEX@LAA 08/13/2026 10:07PM ET,LAA,2.9,IL,
RP,Brock Stewart (43821768),Brock Stewart,43821768,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,3.3,IL,
RP,Jakob Junis (43821769),Jakob Junis,43821769,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,2.8,IL,
RP,Brian Fitzpatrick (43821770),Brian Fitzpatrick,43821770,P,4000,MIL@LAD 08/13/2026 10:10PM ET,MIL,3.4,IL,
RP,Samy Natera Jr. (43821771),Samy Natera Jr.,43821771,P,4000,TEX@LAA 08/13/2026 10:07PM ET,LAA,5.3,,
RP,Cole Winn (43821772),Cole Winn,43821772,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,2.3,,
RP,Carter Baumler (43821773),Carter Baumler,43821773,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,3.5,IL,
